Date,Open,High,Low,Close,Adj Close,Volume
2015-09-28,67.099998,67.129997,64.809998,65.169998,65.169998,651300
2015-09-29,65.389999,65.849998,64.010002,64.529999,64.529999,1215800
2015-09-30,65.500000,66.139999,65.019997,66.070000,66.070000,653400
2015-10-01,66.089996,66.540001,65.339996,66.489998,66.489998,488100
2015-10-02,65.559998,68.000000,65.239998,67.989998,67.989998,712300
2015-10-05,68.599998,69.870003,68.489998,69.739998,69.739998,867900
2015-10-06,69.690002,69.989998,68.639999,69.180000,69.180000,405200
2015-10-07,69.639999,70.000000,68.669998,70.000000,70.000000,1082400
2015-10-08,69.739998,70.260002,68.709999,69.980003,69.980003,451700
2015-10-09,70.099998,70.559998,69.860001,70.309998,70.309998,361400
2015-10-12,70.410004,70.559998,70.029999,70.470001,70.470001,676700
2015-10-13,70.239998,71.300003,70.120003,70.300003,70.300003,765100
2015-10-14,70.709999,70.879997,69.930000,70.120003,70.120003,382900
2015-10-15,70.220001,71.150002,70.040001,71.129997,71.129997,421300
2015-10-16,71.279999,71.540001,70.900002,71.540001,71.540001,606000
2015-10-19,71.379997,72.059998,71.169998,71.930000,71.930000,632400
2015-10-20,71.809998,71.889999,70.760002,71.190002,71.190002,924500
2015-10-21,71.220001,71.220001,69.739998,69.889999,69.889999,818100
2015-10-22,70.680000,71.730003,70.680000,71.519997,71.519997,947300
2015-10-23,73.519997,73.980003,72.930000,73.480003,73.480003,1497200
2015-10-26,73.610001,74.260002,73.440002,74.120003,74.120003,540100
2015-10-27,73.970001,74.209999,73.500000,73.910004,73.910004,397700
2015-10-28,73.519997,74.489998,73.050003,74.489998,74.489998,819800
2015-10-29,74.199997,74.339996,74.000000,74.190002,74.190002,461000
2015-10-30,74.669998,74.870003,74.330002,74.400002,74.400002,738700
2015-11-02,74.559998,75.349998,74.129997,75.220001,75.220001,1198800
2015-11-03,75.110001,75.860001,74.860001,75.430000,75.430000,10420200
2015-11-04,75.580002,76.089996,75.349998,75.940002,75.940002,734700
2015-11-05,76.489998,77.089996,75.910004,76.339996,76.339996,606500
2015-11-06,76.400002,76.680000,75.910004,76.680000,76.680000,634300
2015-11-09,76.580002,76.580002,75.040001,75.750000,75.750000,544100
2015-11-10,75.599998,76.269997,75.199997,76.209999,76.209999,529000
2015-11-11,76.589996,76.959999,76.160004,76.349998,76.349998,524900
2015-11-12,76.029999,76.580002,75.440002,75.500000,75.500000,463300
2015-11-13,75.190002,75.349998,73.410004,73.449997,73.449997,737500
2015-11-16,73.190002,74.470001,72.900002,74.440002,74.440002,608600
2015-11-17,74.629997,75.290001,74.279999,74.629997,74.629997,807500
2015-11-18,74.959999,75.879997,74.620003,75.820000,75.820000,816300
2015-11-19,76.120003,76.500000,75.900002,76.010002,76.010002,806100
2015-11-20,76.239998,77.000000,76.050003,76.830002,76.830002,1023000
2015-11-23,76.900002,77.010002,76.220001,76.629997,76.629997,543800
2015-11-24,76.080002,76.370003,75.169998,76.089996,76.089996,856100
2015-11-25,76.290001,76.709999,76.269997,76.599998,76.599998,411300
2015-11-27,76.790001,76.790001,76.309998,76.550003,76.550003,195300
2015-11-30,76.849998,76.879997,76.000000,76.279999,76.279999,391700
2015-12-01,76.669998,77.250000,76.449997,77.250000,77.250000,426600
2015-12-02,77.339996,78.089996,76.930000,77.230003,77.230003,731900
2015-12-03,77.410004,77.599998,75.430000,75.930000,75.930000,573300
2015-12-04,76.070000,77.150002,75.940002,77.110001,77.110001,464600
2015-12-07,77.190002,77.199997,75.720001,76.120003,76.120003,498300
2015-12-08,75.269997,76.699997,75.080002,76.500000,76.500000,356700
2015-12-09,76.330002,76.580002,74.650002,75.199997,75.199997,467100
2015-12-10,75.290001,75.949997,75.070000,75.410004,75.410004,250200
2015-12-11,74.510002,74.730003,73.309998,73.339996,73.339996,946100
2015-12-14,73.500000,74.260002,72.570000,74.230003,74.230003,695700
2015-12-15,74.879997,75.320000,74.629997,74.760002,74.760002,611200
2015-12-16,75.339996,76.260002,74.760002,76.120003,76.120003,974900
2015-12-17,76.519997,76.599998,75.320000,75.320000,75.320000,538400
2015-12-18,75.110001,75.430000,73.870003,73.900002,73.900002,689300
2015-12-21,74.430000,74.440002,73.410004,74.019997,74.019997,608000
2015-12-22,74.419998,74.809998,73.959999,74.660004,74.660004,345300
2015-12-23,74.970001,75.190002,74.739998,75.080002,75.080002,444400
2015-12-24,75.010002,75.290001,74.940002,75.050003,75.050003,135300
2015-12-28,74.889999,75.220001,74.519997,75.209999,75.209999,577000
2015-12-29,75.580002,76.360001,75.580002,76.199997,76.199997,427800
2015-12-30,76.129997,76.190002,75.470001,75.489998,75.489998,1048100
2015-12-31,75.250000,75.449997,74.610001,74.610001,74.610001,305300
2016-01-04,72.970001,72.989998,71.470001,72.330002,72.330002,1467700
2016-01-05,72.699997,72.870003,71.750000,72.080002,72.080002,536500
2016-01-06,70.900002,72.070000,70.720001,71.669998,71.669998,1387100
2016-01-07,70.260002,71.040001,68.680000,69.010002,69.010002,4267000
2016-01-08,69.750000,70.040001,68.089996,68.220001,68.220001,1127300
2016-01-11,68.620003,68.809998,66.930000,68.099998,68.099998,1782300
2016-01-12,68.800003,69.419998,67.730003,68.690002,68.690002,2253000
2016-01-13,69.010002,69.110001,65.480003,65.820000,65.820000,913500
2016-01-14,66.010002,67.650002,64.379997,67.099998,67.099998,1433600
2016-01-15,65.010002,65.739998,63.730000,64.940002,64.940002,5720000
2016-01-19,65.720001,66.059998,64.129997,64.940002,64.940002,2566300
2016-01-20,63.869999,65.230003,61.790001,64.550003,64.550003,3085800
2016-01-21,64.730003,65.860001,63.759998,64.660004,64.660004,612400
2016-01-22,65.879997,66.459999,65.639999,66.279999,66.279999,870800
2016-01-25,66.080002,66.360001,65.070000,65.150002,65.150002,801100
2016-01-26,65.419998,65.820000,64.570000,65.620003,65.620003,398500
2016-01-27,65.309998,65.620003,63.689999,63.970001,63.970001,878500
2016-01-28,65.830002,65.860001,64.160004,65.379997,65.379997,784900
2016-01-29,64.849998,66.160004,64.849998,66.070000,66.070000,484400
2016-02-01,65.940002,67.089996,65.790001,66.849998,66.849998,1095100
2016-02-02,66.809998,66.910004,64.760002,65.120003,65.120003,775200
2016-02-03,65.550003,65.550003,62.830002,64.269997,64.269997,1438100
2016-02-04,64.000000,64.849998,63.279999,64.629997,64.629997,982700
2016-02-05,63.209999,63.209999,59.740002,60.000000,60.000000,1855300
2016-02-08,58.580002,58.740002,56.730000,57.900002,57.900002,3034900
2016-02-09,56.990002,59.200001,56.599998,57.330002,57.330002,2333400
2016-02-10,58.270000,59.720001,58.049999,58.209999,58.209999,1202000
2016-02-11,57.580002,59.290001,57.389999,58.840000,58.840000,1360600
2016-02-12,59.509998,59.980000,59.090000,59.660000,59.660000,2716800
2016-02-16,60.580002,61.439999,60.389999,61.410000,61.410000,797600
2016-02-17,61.849998,63.400002,61.689999,63.320000,63.320000,1092600
2016-02-18,63.599998,63.689999,62.590000,62.709999,62.709999,852300
2016-02-19,62.369999,63.470001,62.040001,63.200001,63.200001,1155100
2016-02-22,63.810001,64.709999,63.759998,64.519997,64.519997,1167000
2016-02-23,64.180000,64.379997,63.259998,63.450001,63.450001,1393100
2016-02-24,62.650002,64.129997,61.910000,64.029999,64.029999,1275900
2016-02-25,64.480003,64.980003,63.849998,64.970001,64.970001,454100
2016-02-26,65.449997,65.779999,65.209999,65.589996,65.589996,946900
2016-02-29,65.519997,66.339996,65.330002,65.330002,65.330002,352600
2016-03-01,65.910004,67.349998,65.699997,67.349998,67.349998,413400
2016-03-02,67.190002,67.610001,67.000000,67.610001,67.610001,658700
2016-03-03,67.440002,67.800003,67.139999,67.800003,67.800003,787100
2016-03-04,67.800003,68.589996,67.489998,67.879997,67.879997,538900
2016-03-07,67.629997,67.900002,66.570000,67.139999,67.139999,458800
2016-03-08,66.720001,67.040001,65.980003,66.070000,66.070000,485500
2016-03-09,66.370003,66.480003,65.660004,66.410004,66.410004,260700
2016-03-10,66.750000,66.970001,64.940002,65.830002,65.830002,330600
2016-03-11,66.419998,67.250000,66.309998,67.199997,67.199997,316600
2016-03-14,66.989998,67.540001,66.980003,67.379997,67.379997,301700
2016-03-15,67.010002,67.010002,66.459999,66.830002,66.830002,249600
2016-03-16,66.550003,67.500000,66.470001,67.290001,67.290001,463100
2016-03-17,67.239998,67.690002,66.949997,67.349998,67.349998,412000
2016-03-18,67.629997,67.629997,67.059998,67.419998,67.419998,318600
2016-03-21,67.330002,67.919998,67.290001,67.849998,67.849998,246500
2016-03-22,67.279999,67.970001,67.279999,67.699997,67.699997,505000
2016-03-23,67.650002,67.760002,66.760002,66.919998,66.919998,278700
2016-03-24,66.519997,67.000000,66.209999,66.989998,66.989998,450900
2016-03-28,67.139999,67.139999,66.529999,66.779999,66.779999,713800
2016-03-29,66.669998,68.190002,66.379997,68.059998,68.059998,521600
2016-03-30,68.500000,68.940002,68.199997,68.339996,68.339996,774600
2016-03-31,68.269997,68.669998,68.050003,68.290001,68.290001,228400
2016-04-01,67.809998,68.800003,67.790001,68.760002,68.760002,440300
2016-04-04,68.730003,68.879997,68.220001,68.480003,68.480003,237500
2016-04-05,68.089996,68.400002,67.839996,67.980003,67.980003,1397900
2016-04-06,68.040001,69.120003,68.040001,69.070000,69.070000,303300
2016-04-07,68.680000,68.839996,67.599998,67.900002,67.900002,372700
2016-04-08,68.349998,68.370003,67.199997,67.599998,67.599998,320100
2016-04-11,67.900002,68.239998,67.180000,67.190002,67.190002,328600
2016-04-12,67.279999,67.750000,66.660004,67.639999,67.639999,469100
2016-04-13,68.190002,69.360001,68.160004,69.279999,69.279999,547600
2016-04-14,69.389999,69.849998,69.230003,69.519997,69.519997,322200
2016-04-15,69.519997,69.550003,69.120003,69.400002,69.400002,196200
2016-04-18,69.180000,70.120003,69.080002,70.120003,70.120003,392700
2016-04-19,69.830002,69.830002,68.430000,68.959999,68.959999,542100
2016-04-20,69.010002,69.910004,68.750000,69.629997,69.629997,507300
2016-04-21,69.900002,70.389999,69.860001,70.080002,70.080002,379700
2016-04-22,69.410004,69.760002,68.870003,69.360001,69.360001,366200
2016-04-25,69.169998,69.470001,68.820000,69.059998,69.059998,309900
2016-04-26,69.230003,69.260002,68.699997,68.930000,68.930000,349600
2016-04-27,68.559998,68.860001,68.160004,68.750000,68.750000,430300
2016-04-28,69.500000,70.330002,68.709999,68.809998,68.809998,557700
2016-04-29,69.870003,70.059998,68.739998,69.459999,69.459999,441600
2016-05-02,69.610001,70.220001,69.190002,70.169998,70.169998,291200
2016-05-03,69.559998,69.699997,68.980003,69.080002,69.080002,231700
2016-05-04,68.620003,69.070000,68.510002,68.889999,68.889999,334500
2016-05-05,69.120003,69.279999,68.440002,68.559998,68.559998,222700
2016-05-06,68.220001,69.220001,68.209999,69.190002,69.190002,212200
2016-05-09,69.190002,69.699997,69.070000,69.339996,69.339996,187700
2016-05-10,69.669998,70.809998,69.540001,70.760002,70.760002,362900
2016-05-11,70.599998,71.000000,70.339996,70.339996,70.339996,371900
2016-05-12,70.629997,70.699997,69.500000,70.050003,70.050003,584400
2016-05-13,69.959999,70.290001,69.620003,69.739998,69.739998,693900
2016-05-16,69.870003,70.510002,69.580002,70.250000,70.250000,191700
2016-05-17,70.190002,70.480003,69.419998,69.529999,69.529999,492000
2016-05-18,69.269997,70.290001,69.260002,69.970001,69.970001,625200
2016-05-19,69.860001,70.150002,68.910004,69.480003,69.480003,520800
2016-05-20,69.620003,70.459999,69.620003,70.250000,70.250000,560800
2016-05-23,70.180000,70.650002,70.180000,70.320000,70.320000,344000
2016-05-24,70.580002,71.730003,70.580002,71.570000,71.570000,557300
2016-05-25,71.779999,72.000000,71.559998,71.720001,71.720001,629100
2016-05-26,71.989998,72.150002,71.800003,72.070000,72.070000,536500
2016-05-27,72.089996,72.809998,72.089996,72.800003,72.800003,456100
2016-05-31,72.959999,73.239998,72.849998,73.160004,73.160004,535600
2016-06-01,73.180000,73.739998,72.959999,73.500000,73.500000,814200
2016-06-02,73.410004,73.949997,73.110001,73.949997,73.949997,477700
2016-06-03,73.550003,73.690002,72.660004,73.239998,73.239998,454400
2016-06-06,73.410004,73.750000,73.260002,73.580002,73.580002,344400
2016-06-07,73.730003,73.730003,73.250000,73.449997,73.449997,268400
2016-06-08,73.519997,73.680000,73.239998,73.550003,73.550003,294500
2016-06-09,73.339996,73.519997,73.139999,73.410004,73.410004,299800
2016-06-10,72.739998,72.790001,71.709999,71.910004,71.910004,423100
2016-06-13,72.690002,73.349998,72.330002,72.400002,72.400002,422000
2016-06-14,72.220001,72.839996,72.110001,72.690002,72.690002,398700
2016-06-15,72.930000,73.279999,72.660004,72.760002,72.760002,455200
2016-06-16,72.389999,72.769997,71.629997,72.709999,72.709999,473100
2016-06-17,72.720001,72.720001,71.879997,72.019997,72.019997,486300
2016-06-20,72.830002,73.540001,72.720001,72.750000,72.750000,334400
2016-06-21,72.980003,73.000000,72.470001,72.809998,72.809998,312400
2016-06-22,72.849998,73.019997,72.430000,72.459999,72.459999,349500
2016-06-23,72.949997,73.919998,72.769997,73.849998,73.849998,406900
2016-06-24,71.010002,71.949997,70.489998,70.650002,70.650002,597100
2016-06-27,70.059998,70.150002,68.180000,68.529999,68.529999,876200
2016-06-28,69.279999,70.199997,69.080002,70.059998,70.059998,651200
2016-06-29,70.680000,71.650002,70.519997,71.449997,71.449997,521000
2016-06-30,71.629997,72.120003,71.290001,72.120003,72.120003,467500
2016-07-01,72.190002,73.019997,72.160004,72.620003,72.620003,392400
2016-07-05,72.269997,72.269997,71.550003,72.019997,72.019997,513300
2016-07-06,71.660004,72.410004,71.309998,72.379997,72.379997,368800
2016-07-07,72.440002,72.760002,72.209999,72.720001,72.720001,396600
2016-07-08,73.120003,74.180000,73.029999,74.139999,74.139999,350400
2016-07-11,74.360001,74.830002,74.139999,74.699997,74.699997,317600
2016-07-12,75.110001,75.690002,74.970001,75.440002,75.440002,561400
2016-07-13,75.550003,75.690002,74.930000,75.040001,75.040001,409000
2016-07-14,75.580002,75.809998,75.449997,75.519997,75.519997,382600
2016-07-15,75.790001,75.800003,75.239998,75.330002,75.330002,456800
2016-07-18,75.389999,76.089996,75.330002,75.980003,75.980003,310100
2016-07-19,75.320000,75.769997,75.230003,75.540001,75.540001,157100
2016-07-20,75.820000,76.529999,75.680000,76.330002,76.330002,349700
2016-07-21,76.669998,76.830002,76.019997,76.160004,76.160004,282300
2016-07-22,75.849998,76.580002,75.720001,76.550003,76.550003,194400
2016-07-25,76.470001,76.739998,76.260002,76.739998,76.739998,305100
2016-07-26,76.809998,77.250000,76.669998,77.029999,77.029999,379200
2016-07-27,76.629997,76.680000,75.989998,76.519997,76.519997,472600
2016-07-28,77.410004,77.430000,76.860001,77.279999,77.279999,353100
2016-07-29,77.510002,77.790001,77.029999,77.519997,77.519997,421100
2016-08-01,77.559998,78.029999,77.269997,77.889999,77.889999,1859000
2016-08-02,77.660004,77.699997,76.510002,76.870003,76.870003,497200
2016-08-03,76.790001,77.169998,76.750000,77.139999,77.139999,406300
2016-08-04,77.160004,77.790001,76.980003,77.720001,77.720001,272000
2016-08-05,78.220001,78.849998,78.199997,78.650002,78.650002,389300
2016-08-08,78.699997,78.809998,78.190002,78.629997,78.629997,1975700
2016-08-09,78.690002,79.000000,78.580002,78.790001,78.790001,1241600
2016-08-10,78.870003,78.940002,78.559998,78.790001,78.790001,1128400
2016-08-11,79.089996,79.400002,78.970001,79.250000,79.250000,604000
2016-08-12,79.129997,79.290001,78.930000,79.260002,79.260002,646400
2016-08-15,79.320000,79.589996,79.230003,79.349998,79.349998,285100
2016-08-16,79.220001,79.269997,78.709999,78.720001,78.720001,421900
2016-08-17,78.650002,78.680000,78.080002,78.470001,78.470001,460900
2016-08-18,78.419998,78.660004,78.290001,78.440002,78.440002,223200
2016-08-19,78.330002,78.529999,78.150002,78.400002,78.400002,580900
2016-08-22,78.320000,78.480003,77.980003,78.290001,78.290001,286300
2016-08-23,78.519997,79.000000,78.519997,78.669998,78.669998,325200
2016-08-24,78.709999,78.949997,78.040001,78.199997,78.199997,337800
2016-08-25,78.070000,78.680000,78.070000,78.610001,78.610001,293200
2016-08-26,78.709999,79.309998,78.440002,78.900002,78.900002,343400
2016-08-29,78.889999,79.220001,78.800003,79.019997,79.019997,265300
2016-08-30,79.040001,79.320000,78.680000,78.900002,78.900002,230500
2016-08-31,78.930000,79.160004,78.699997,79.070000,79.070000,335800
2016-09-01,79.050003,79.269997,78.620003,79.160004,79.160004,954000
2016-09-02,79.489998,79.839996,79.300003,79.459999,79.459999,607200
2016-09-06,79.629997,80.379997,79.629997,80.250000,80.250000,426300
2016-09-07,80.320000,80.660004,80.070000,80.349998,80.349998,1935900
2016-09-08,80.059998,80.330002,79.930000,80.129997,80.129997,329300
2016-09-09,79.620003,79.839996,78.360001,78.360001,78.360001,512800
2016-09-12,77.889999,79.440002,77.669998,79.360001,79.360001,644200
2016-09-13,78.769997,78.919998,77.930000,78.410004,78.410004,1427800
2016-09-14,78.519997,79.099998,78.370003,78.629997,78.629997,304200
2016-09-15,78.639999,79.550003,78.470001,79.389999,79.389999,249000
2016-09-16,79.250000,79.489998,79.110001,79.379997,79.379997,178900
2016-09-19,79.599998,79.690002,78.849998,79.070000,79.070000,166900
2016-09-20,79.449997,79.599998,79.000000,79.110001,79.110001,278900
2016-09-21,79.309998,80.089996,79.169998,80.019997,80.019997,729500
2016-09-22,80.449997,80.870003,80.379997,80.820000,80.820000,762200
2016-09-23,80.730003,80.940002,80.489998,80.589996,80.589996,344900
2016-09-26,80.129997,80.250000,79.730003,79.989998,79.989998,197100
2016-09-27,80.099998,81.190002,80.059998,81.120003,81.120003,318600
2016-09-28,81.180000,81.580002,80.800003,81.550003,81.550003,306700
2016-09-29,81.629997,81.839996,80.849998,80.989998,80.989998,752700
2016-09-30,81.220001,81.790001,81.080002,81.559998,81.559998,364700
2016-10-03,81.400002,81.730003,81.260002,81.709999,81.709999,662700
2016-10-04,81.919998,82.050003,81.410004,81.739998,81.739998,354800
2016-10-05,81.800003,82.339996,81.739998,82.180000,82.180000,402900
2016-10-06,81.750000,81.790001,81.220001,81.510002,81.510002,388800
2016-10-07,81.480003,81.550003,80.769997,81.110001,81.110001,270800
2016-10-10,81.309998,81.699997,81.309998,81.489998,81.489998,167800
2016-10-11,81.419998,81.519997,79.790001,80.150002,80.150002,391300
2016-10-12,80.169998,80.400002,79.930000,80.150002,80.150002,241600
2016-10-13,79.589996,79.660004,78.669998,79.419998,79.419998,348500
2016-10-14,79.889999,80.239998,79.269997,79.529999,79.529999,774700
2016-10-17,79.459999,79.599998,79.099998,79.260002,79.260002,584100
2016-10-18,80.690002,81.099998,80.580002,80.650002,80.650002,382100
2016-10-19,80.860001,81.570000,80.860001,81.449997,81.449997,385200
2016-10-20,81.129997,81.250000,80.580002,80.779999,80.779999,262600
2016-10-21,80.839996,82.250000,80.800003,82.199997,82.199997,261700
2016-10-24,82.610001,83.099998,82.500000,82.949997,82.949997,384600
2016-10-25,83.089996,83.089996,82.290001,82.400002,82.400002,611600
2016-10-26,82.449997,82.849998,82.010002,82.139999,82.139999,413000
2016-10-27,82.510002,82.540001,81.349998,81.500000,81.500000,281400
2016-10-28,81.389999,82.279999,81.260002,81.510002,81.510002,328600
2016-10-31,81.779999,81.779999,81.260002,81.349998,81.349998,402900
2016-11-01,81.559998,81.680000,80.029999,80.620003,80.620003,747900
2016-11-02,80.410004,80.550003,79.050003,79.260002,79.260002,480600
2016-11-03,78.980003,79.300003,78.480003,78.599998,78.599998,348100
2016-11-04,78.510002,79.059998,78.169998,78.290001,78.290001,315500
2016-11-07,79.800003,80.070000,79.440002,79.860001,79.860001,401500
2016-11-08,79.879997,80.570000,79.440002,80.199997,80.199997,503400
2016-11-09,78.239998,80.139999,78.199997,79.760002,79.760002,724000
2016-11-10,80.360001,80.410004,77.040001,78.430000,78.430000,1478400
2016-11-11,77.989998,78.940002,77.699997,78.699997,78.699997,3447000
2016-11-14,79.029999,79.029999,77.129997,77.589996,77.589996,1344700
2016-11-15,78.120003,79.180000,78.040001,78.870003,78.870003,915600
2016-11-16,78.470001,79.370003,78.470001,79.199997,79.199997,455700
2016-11-17,79.330002,80.139999,79.070000,80.070000,80.070000,432100
2016-11-18,80.500000,80.660004,79.959999,80.180000,80.180000,302000
2016-11-21,80.519997,81.160004,80.400002,81.089996,81.089996,470400
2016-11-22,81.470001,81.559998,80.970001,81.239998,81.239998,400100
2016-11-23,81.169998,81.169998,80.650002,81.059998,81.059998,387900
2016-11-25,81.250000,81.250000,81.019997,81.230003,81.230003,93800
2016-11-28,81.010002,81.150002,80.699997,80.800003,80.800003,513700
2016-11-29,80.930000,81.260002,80.720001,80.809998,80.809998,376300
2016-11-30,81.010002,81.239998,79.919998,79.919998,79.919998,518800
2016-12-01,80.000000,80.080002,78.199997,78.410004,78.410004,740000
2016-12-02,78.260002,78.900002,78.050003,78.739998,78.739998,321500
2016-12-05,79.120003,80.129997,79.000000,79.959999,79.959999,532200
2016-12-06,80.180000,80.470001,79.919998,80.470001,80.470001,412200
2016-12-07,80.510002,81.500000,80.230003,81.360001,81.360001,370600
2016-12-08,81.430000,82.209999,81.360001,82.029999,82.029999,327800
2016-12-09,82.250000,82.489998,81.900002,82.150002,82.150002,261000
2016-12-12,82.000000,82.000000,81.050003,81.260002,81.260002,286400
2016-12-13,81.489998,82.389999,81.459999,81.940002,81.940002,358200
2016-12-14,82.010002,82.300003,81.419998,81.620003,81.620003,438400
2016-12-15,81.650002,82.220001,81.510002,81.629997,81.629997,379800
2016-12-16,81.879997,81.910004,81.080002,81.099998,81.099998,293800
2016-12-19,81.360001,81.839996,80.970001,81.419998,81.419998,171400
2016-12-20,81.650002,81.910004,81.559998,81.790001,81.790001,233900
2016-12-21,81.769997,81.769997,81.300003,81.410004,81.410004,244400
2016-12-22,81.349998,81.370003,80.500000,80.669998,80.669998,262900
2016-12-23,80.519997,80.830002,80.510002,80.830002,80.830002,188700
2016-12-27,80.849998,81.660004,80.779999,81.440002,81.440002,291000
2016-12-28,81.629997,81.669998,80.660004,80.690002,80.690002,202100
2016-12-29,80.739998,81.050003,80.269997,80.529999,80.529999,323300
2016-12-30,80.720001,80.720001,79.599998,79.830002,79.830002,333500
2017-01-03,80.519997,81.419998,80.339996,80.790001,80.790001,618800
2017-01-04,80.989998,82.110001,80.989998,81.959999,81.959999,333900
2017-01-05,82.000000,82.949997,81.989998,82.830002,82.830002,336200
2017-01-06,82.949997,83.849998,82.610001,83.599998,83.599998,508700
2017-01-09,83.779999,83.959999,83.330002,83.800003,83.800003,548400
2017-01-10,83.889999,84.180000,83.660004,83.879997,83.879997,312400
2017-01-11,83.989998,84.339996,83.519997,84.339996,84.339996,275400
2017-01-12,84.099998,84.339996,83.250000,84.279999,84.279999,392500
2017-01-13,84.540001,85.199997,84.540001,84.989998,84.989998,274700
2017-01-17,84.709999,84.739998,83.879997,84.059998,84.059998,261300
2017-01-18,84.209999,84.470001,83.900002,84.449997,84.449997,232000
2017-01-19,84.800003,84.919998,84.199997,84.500000,84.500000,1312600
2017-01-20,84.809998,85.029999,84.309998,84.500000,84.500000,274900
2017-01-23,84.459999,84.860001,84.099998,84.750000,84.750000,574800
2017-01-24,85.070000,85.680000,84.709999,85.480003,85.480003,325200
