Date,Open,High,Low,Close,Adj Close,Volume
2016-03-04,100.500000,102.330002,100.150002,102.050003,88.608719,241300
2016-03-07,101.949997,102.809998,101.650002,102.589996,89.077583,265600
2016-03-08,102.830002,103.570000,102.230003,103.430000,89.806946,185600
2016-03-09,103.349998,104.320000,103.349998,104.040001,90.336609,2355600
2016-03-10,104.010002,104.379997,103.099998,104.110001,90.397385,169900
2016-03-11,104.660004,104.919998,104.120003,104.349998,90.605766,153700
2016-03-14,104.250000,104.510002,103.830002,104.360001,90.614449,149700
2016-03-15,104.099998,104.870003,104.029999,104.610001,90.831535,210700
2016-03-16,104.290001,105.750000,103.559998,105.580002,91.673775,218200
2016-03-17,105.690002,106.910004,105.430000,106.730003,92.672295,192200
2016-03-18,106.709999,107.059998,106.000000,106.040001,92.073189,250700
2016-03-21,105.220001,105.650002,104.250000,105.169998,91.939423,183200
2016-03-22,105.029999,105.610001,104.849998,104.900002,91.703407,117400
2016-03-23,104.970001,105.879997,104.459999,105.470001,92.201675,169800
2016-03-24,105.400002,105.970001,105.199997,105.870003,92.551361,114100
2016-03-28,106.029999,106.559998,105.269997,105.589996,92.306587,155100
2016-03-29,105.739998,107.320000,105.559998,107.320000,93.818954,173500
2016-03-30,107.419998,107.430000,106.699997,107.019997,93.556694,170600
2016-03-31,107.029999,107.629997,106.750000,107.529999,94.002533,278500
2016-04-01,107.250000,108.129997,106.830002,108.019997,94.430885,257000
2016-04-04,108.080002,108.139999,107.000000,107.480003,93.958832,211100
2016-04-05,107.230003,107.250000,105.419998,105.500000,92.227913,227700
2016-04-06,105.339996,105.639999,104.779999,105.410004,92.149231,143800
2016-04-07,105.250000,106.000000,105.010002,105.370003,92.114258,96300
2016-04-08,105.629997,106.570000,105.629997,105.919998,92.595062,97100
2016-04-11,106.260002,106.580002,105.480003,105.589996,92.306587,154400
2016-04-12,105.730003,106.360001,105.449997,106.279999,92.909790,598400
2016-04-13,106.550003,106.550003,105.150002,105.720001,92.420250,125200
2016-04-14,105.629997,105.949997,105.300003,105.540001,92.262886,136300
2016-04-15,105.699997,106.389999,105.440002,106.260002,92.892303,144600
2016-04-18,106.220001,106.650002,105.519997,106.650002,93.233261,132800
2016-04-19,106.750000,106.980003,106.269997,106.870003,93.425583,111500
2016-04-20,107.040001,107.089996,104.290001,104.760002,91.581017,163700
2016-04-21,104.250000,104.250000,101.809998,102.160004,89.308105,748300
2016-04-22,102.599998,103.250000,102.599998,103.059998,90.094864,158600
2016-04-25,102.930000,103.260002,102.639999,103.260002,90.269722,764900
2016-04-26,103.440002,103.910004,103.309998,103.550003,90.523232,132200
2016-04-27,103.870003,105.459999,103.489998,104.889999,91.694664,1536500
2016-04-28,103.930000,105.059998,103.589996,104.889999,91.694664,259800
2016-04-29,104.440002,105.550003,103.790001,105.430000,92.166733,148500
2016-05-02,105.570000,106.790001,105.400002,106.239998,92.874825,366500
2016-05-03,106.309998,106.559998,105.599998,106.169998,92.813614,139000
2016-05-04,106.239998,108.029999,106.000000,107.400002,93.888885,165100
2016-05-05,107.110001,108.250000,106.660004,106.989998,93.530464,128300
2016-05-06,106.870003,106.870003,105.500000,106.470001,93.075897,185400
2016-05-09,106.550003,107.160004,106.400002,107.010002,93.547974,92800
2016-05-10,107.220001,107.500000,106.849998,107.209999,93.722794,111300
2016-05-11,107.489998,107.570000,106.650002,107.440002,93.923859,169600
2016-05-12,107.449997,108.209999,107.000000,108.040001,94.448372,888000
2016-05-13,108.099998,108.099998,107.120003,107.589996,94.054977,628700
2016-05-16,107.430000,107.809998,106.949997,107.769997,94.212341,90800
2016-05-17,107.620003,107.620003,105.339996,105.879997,92.560104,131100
2016-05-18,105.410004,106.160004,103.699997,104.019997,90.934090,151400
2016-05-19,103.660004,104.989998,103.070000,104.989998,91.782066,146400
2016-05-20,105.379997,105.379997,104.500000,105.260002,92.018105,117600
2016-05-23,105.379997,105.389999,104.279999,104.300003,91.178879,66400
2016-05-24,104.489998,105.580002,104.489998,105.519997,92.245399,134400
2016-05-25,104.959999,105.510002,104.680000,105.169998,91.939423,553500
2016-05-26,105.050003,106.379997,105.050003,106.269997,92.901047,556600
2016-05-27,106.389999,106.629997,105.959999,106.570000,93.163307,600900
2016-05-31,106.680000,107.300003,106.389999,107.150002,93.670357,199500
2016-06-01,107.190002,107.610001,106.980003,107.610001,94.072479,93500
2016-06-02,107.400002,107.580002,106.550003,107.559998,94.028755,156900
2016-06-03,108.290001,109.779999,108.250000,109.269997,95.523636,176900
2016-06-06,109.510002,109.690002,108.720001,109.209999,95.471184,144400
2016-06-07,109.389999,109.790001,108.989998,109.169998,95.436234,125800
2016-06-08,109.190002,109.940002,109.019997,109.889999,96.065636,91600
2016-06-09,109.940002,110.959999,109.849998,110.849998,96.904884,65900
2016-06-10,110.769997,111.169998,110.019997,110.419998,96.528969,137600
2016-06-13,110.610001,110.739998,110.120003,110.239998,96.371597,82600
2016-06-14,110.180000,110.769997,109.790001,110.709999,96.782486,58300
2016-06-15,110.860001,110.860001,109.660004,109.989998,96.153069,147800
2016-06-16,109.919998,110.849998,109.800003,110.680000,96.756279,138800
2016-06-17,110.589996,111.000000,109.989998,111.000000,97.036011,126800
2016-06-20,111.099998,111.199997,109.919998,110.599998,96.686325,188600
2016-06-21,109.959999,110.519997,109.300003,110.000000,96.892448,126000
2016-06-22,110.129997,110.129997,109.400002,109.449997,96.407990,93700
2016-06-23,109.519997,109.919998,109.169998,109.919998,96.821983,133200
2016-06-24,109.029999,110.919998,108.489998,109.870003,96.777946,284100
2016-06-27,109.949997,111.510002,109.800003,111.199997,97.949440,2280700
2016-06-28,111.500000,111.720001,110.389999,111.720001,98.407494,254900
2016-06-29,111.910004,112.580002,111.699997,112.120003,98.759834,241300
2016-06-30,112.360001,114.500000,112.089996,114.500000,100.856232,287100
2016-07-01,115.019997,115.019997,113.290001,114.389999,100.759338,307600
2016-07-05,114.720001,115.290001,114.379997,115.059998,101.349495,302200
2016-07-06,115.110001,115.809998,114.379997,115.419998,101.666595,271500
2016-07-07,115.080002,115.129997,113.050003,113.330002,99.825638,312900
2016-07-08,113.199997,114.419998,112.290001,114.379997,100.750526,686300
2016-07-11,114.150002,114.410004,113.070000,114.349998,100.724106,191100
2016-07-12,113.809998,114.129997,112.889999,112.970001,99.508553,1660800
2016-07-13,113.279999,113.830002,113.190002,113.830002,100.266068,1140900
2016-07-14,112.970001,113.519997,112.019997,113.029999,99.561394,1225600
2016-07-15,113.029999,113.620003,112.339996,113.349998,99.843254,220600
2016-07-18,113.550003,113.940002,113.349998,113.610001,100.072281,205800
2016-07-19,113.639999,113.849998,112.940002,113.389999,99.878502,132800
2016-07-20,113.400002,113.510002,112.690002,112.889999,99.438072,147500
2016-07-21,112.550003,113.519997,112.250000,113.419998,99.904915,147600
2016-07-22,113.239998,115.000000,113.000000,114.839996,101.155693,1318400
2016-07-25,114.779999,114.879997,114.019997,114.589996,100.935501,179100
2016-07-26,114.680000,114.690002,113.480003,113.830002,100.266068,134700
2016-07-27,113.510002,113.660004,111.570000,112.510002,99.103355,200200
2016-07-28,112.400002,113.059998,112.269997,112.809998,99.367607,94500
2016-07-29,112.900002,113.860001,112.769997,113.480003,99.957771,139400
2016-08-01,113.440002,113.680000,113.089996,113.389999,99.878502,406300
2016-08-02,113.029999,113.110001,112.300003,112.769997,99.332375,335100
2016-08-03,112.779999,112.779999,111.830002,112.230003,98.856735,116400
2016-08-04,112.260002,112.879997,111.820000,112.110001,98.751030,149600
2016-08-05,111.919998,111.989998,110.510002,110.690002,97.500229,229600
2016-08-08,110.790001,111.540001,110.309998,110.550003,97.376915,179200
2016-08-09,110.559998,111.000000,110.269997,110.370003,97.218361,120500
2016-08-10,110.570000,110.910004,110.220001,110.489998,97.324059,81100
2016-08-11,110.470001,110.769997,110.230003,110.769997,97.570679,119900
2016-08-12,111.029999,111.599998,110.779999,110.790001,97.588310,93400
2016-08-15,110.739998,111.019997,109.230003,109.230003,96.214195,136500
2016-08-16,109.040001,109.110001,107.900002,107.900002,95.042679,188800
2016-08-17,107.860001,109.500000,106.949997,109.309998,96.284653,240400
2016-08-18,109.239998,110.699997,109.180000,110.690002,97.500229,77800
2016-08-19,110.129997,110.309998,108.860001,109.419998,96.381546,119700
2016-08-22,109.610001,110.169998,109.419998,109.760002,96.681061,105900
2016-08-23,109.989998,110.339996,109.320000,109.330002,96.302292,95400
2016-08-24,109.230003,109.379997,108.540001,109.279999,96.258232,92200
2016-08-25,109.250000,109.709999,109.250000,109.370003,96.337509,63200
2016-08-26,109.529999,110.160004,107.169998,107.250000,94.470131,170400
2016-08-29,107.459999,108.260002,107.459999,108.080002,95.201233,134400
2016-08-30,108.059998,108.500000,106.889999,107.019997,94.267532,127700
2016-08-31,106.970001,107.360001,106.639999,107.320000,94.531792,108300
2016-09-01,107.099998,107.360001,106.690002,106.849998,94.117783,191800
2016-09-02,107.059998,108.360001,107.059998,108.349998,95.439064,442200
2016-09-06,108.550003,109.510002,108.500000,109.449997,96.407990,147000
2016-09-07,109.419998,109.790001,108.889999,109.540001,96.487259,204100
2016-09-08,109.150002,110.089996,109.120003,109.949997,96.848396,153900
2016-09-09,109.070000,109.589996,105.889999,105.959999,93.333870,225300
2016-09-12,105.730003,107.809998,105.730003,107.599998,94.778427,152300
2016-09-13,107.279999,107.300003,105.699997,106.129997,93.483582,152000
2016-09-14,106.300003,107.220001,106.000000,106.440002,93.756660,81600
2016-09-15,106.320000,107.389999,106.080002,107.300003,94.514175,119200
2016-09-16,107.209999,108.389999,106.610001,108.250000,95.350990,118800
2016-09-19,108.500000,109.389999,108.400002,109.330002,96.302292,140500
2016-09-20,109.010002,109.089996,108.239998,108.239998,96.150375,150900
2016-09-21,108.430000,110.589996,108.430000,110.559998,98.211250,158500
2016-09-22,111.099998,111.410004,110.500000,111.320000,98.886375,126500
2016-09-23,111.169998,111.430000,110.500000,111.080002,98.673180,195100
2016-09-26,111.230003,111.250000,110.500000,110.849998,98.468864,408100
2016-09-27,111.110001,111.559998,109.379997,109.519997,97.287399,213000
2016-09-28,109.650002,109.790001,108.379997,109.279999,97.074219,129900
2016-09-29,109.010002,109.010002,107.250000,107.790001,95.750641,124100
2016-09-30,108.160004,108.559998,106.500000,106.959999,95.013359,215100
2016-10-03,106.949997,106.949997,105.000000,105.639999,93.840790,223900
2016-10-04,105.629997,105.629997,102.800003,103.349998,91.806549,258900
2016-10-05,103.449997,104.239998,102.839996,103.120003,91.602257,252800
2016-10-06,102.790001,103.620003,102.309998,103.110001,91.593369,221800
2016-10-07,103.629997,104.690002,102.830002,102.919998,91.424599,174200
2016-10-10,102.919998,103.910004,102.919998,103.879997,92.277359,147800
2016-10-11,103.589996,103.589996,102.449997,102.589996,91.131424,214700
2016-10-12,102.570000,103.709999,102.540001,103.540001,91.975342,151100
2016-10-13,103.559998,105.470001,103.559998,104.790001,93.085716,111800
2016-10-14,104.470001,105.290001,104.160004,104.349998,92.694885,135700
2016-10-17,104.510002,105.129997,104.510002,104.849998,93.139015,147900
2016-10-18,105.370003,105.959999,104.510002,105.750000,93.938499,250500
2016-10-19,105.650002,105.830002,105.110001,105.540001,93.751953,99900
2016-10-20,105.680000,106.199997,105.349998,105.440002,93.663132,72100
2016-10-21,105.199997,105.400002,104.470001,104.919998,93.201210,138000
2016-10-24,105.320000,105.629997,104.750000,105.239998,93.485458,125300
2016-10-25,105.180000,105.820000,105.029999,105.800003,93.982903,107700
2016-10-26,105.629997,106.160004,105.169998,106.010002,94.169449,105200
2016-10-27,105.570000,105.930000,104.820000,105.550003,93.760834,277300
2016-10-28,105.510002,106.279999,105.309998,105.830002,94.009567,222400
2016-10-31,105.980003,108.379997,105.980003,107.919998,95.866135,277400
2016-11-01,107.739998,107.800003,105.720001,105.970001,94.133919,220200
2016-11-02,105.690002,105.739998,103.779999,104.500000,92.828110,292600
2016-11-03,104.309998,105.309998,103.910004,104.959999,93.236725,124900
2016-11-04,105.360001,106.330002,104.559998,104.589996,92.908051,177400
2016-11-07,105.010002,106.510002,104.230003,106.510002,94.613609,159000
2016-11-08,106.570000,107.760002,106.570000,107.330002,95.342026,141700
2016-11-09,105.389999,105.529999,103.709999,103.830002,92.232964,365500
2016-11-10,103.269997,103.610001,100.040001,101.389999,90.065475,736300
2016-11-11,101.330002,102.419998,100.779999,101.190002,89.887802,762800
2016-11-14,100.639999,101.430000,99.849998,101.209999,89.905586,231300
2016-11-15,101.400002,103.029999,101.400002,102.830002,91.344635,594700
2016-11-16,102.900002,103.300003,101.540001,102.190002,90.776115,274300
2016-11-17,102.029999,102.699997,101.959999,102.180000,90.767235,109700
2016-11-18,102.610001,102.699997,101.580002,101.989998,90.598457,119000
2016-11-21,102.610001,103.160004,102.169998,103.150002,91.628899,140700
2016-11-22,103.199997,103.720001,102.709999,103.620003,92.046402,115000
2016-11-23,102.809998,103.349998,102.400002,102.580002,91.122559,158400
2016-11-25,102.739998,104.269997,102.739998,104.029999,92.410606,67400
2016-11-28,104.400002,106.050003,104.400002,105.930000,94.098396,142600
2016-11-29,105.660004,106.779999,105.610001,106.260002,94.391525,143900
2016-11-30,105.459999,105.459999,103.019997,103.019997,91.513412,198500
2016-12-01,102.459999,102.660004,101.419998,102.050003,90.651764,206700
2016-12-02,102.709999,103.650002,102.419998,102.930000,91.433479,96500
2016-12-05,102.750000,103.260002,101.809998,103.260002,91.726631,119700
2016-12-06,103.339996,103.589996,102.900002,103.029999,91.522308,135500
2016-12-07,103.309998,104.449997,103.309998,104.449997,92.783699,122300
2016-12-08,103.849998,104.970001,103.099998,104.879997,93.165657,111000
2016-12-09,104.720001,105.870003,104.669998,105.870003,94.045082,186500
2016-12-12,105.489998,106.900002,105.489998,106.760002,94.835693,148200
2016-12-13,107.099998,107.930000,107.010002,107.860001,95.812828,199800
2016-12-14,107.110001,107.940002,104.589996,104.699997,93.826073,260100
2016-12-15,104.540001,105.559998,103.970001,105.449997,94.498169,231100
2016-12-16,105.730003,107.000000,105.680000,106.580002,95.510818,138900
2016-12-19,107.190002,107.190002,106.169998,107.110001,95.985786,186400
2016-12-20,106.940002,107.430000,106.660004,107.180000,96.048508,1479300
2016-12-21,107.110001,107.680000,106.730003,106.769997,95.681099,152200
2016-12-22,106.680000,107.239998,106.449997,107.129997,96.003700,104400
2016-12-23,107.230003,107.339996,106.750000,107.070000,95.949936,70600
2016-12-27,106.790001,107.449997,106.660004,107.129997,96.003700,109300
2016-12-28,107.160004,107.169998,105.980003,106.169998,95.143402,64100
2016-12-29,106.470001,107.610001,106.470001,107.510002,96.344231,70400
2016-12-30,107.690002,107.690002,106.669998,107.010002,95.896179,300400
2017-01-03,106.940002,106.970001,106.029999,106.589996,95.519775,288100
2017-01-04,106.910004,107.680000,106.730003,107.110001,95.985786,156400
2017-01-05,107.199997,107.379997,106.190002,107.110001,95.985786,165900
2017-01-06,106.830002,107.680000,106.709999,107.419998,96.263573,143300
2017-01-09,107.629997,107.699997,105.919998,105.949997,94.946251,175300
2017-01-10,105.889999,106.000000,105.279999,105.720001,94.740143,165900
2017-01-11,105.720001,106.889999,105.720001,106.779999,95.690048,109600
2017-01-12,106.879997,107.050003,106.199997,106.889999,95.788628,88900
2017-01-13,106.699997,107.110001,106.190002,106.830002,95.734863,196500
2017-01-17,107.050003,108.250000,107.050003,107.889999,96.684769,812000
2017-01-18,107.739998,108.199997,107.580002,107.779999,96.586205,86600
2017-01-19,107.389999,107.750000,106.589996,106.790001,95.699005,151600
2017-01-20,106.860001,107.279999,106.389999,107.010002,95.896179,89200
2017-01-23,107.190002,107.389999,106.400002,106.480003,95.421219,138700
2017-01-24,106.480003,106.900002,106.400002,106.639999,95.564590,95100
2017-01-25,106.529999,106.750000,106.180000,106.650002,95.573563,132300
2017-01-26,106.669998,107.180000,106.320000,106.709999,95.627327,102100
2017-01-27,106.809998,107.110001,106.389999,106.580002,95.510818,1569300
2017-01-30,106.650002,106.849998,105.980003,106.580002,95.510818,204200
2017-01-31,106.580002,108.269997,106.550003,108.260002,97.016357,206900
2017-02-01,107.709999,107.720001,106.089996,106.440002,95.385376,178700
2017-02-02,106.610001,107.410004,106.080002,107.370003,96.218781,113700
2017-02-03,107.629997,108.050003,107.389999,107.690002,96.505539,98300
2017-02-06,107.940002,108.089996,107.349998,107.449997,96.290482,74500
2017-02-07,107.589996,107.750000,107.300003,107.599998,96.424881,94600
2017-02-08,107.669998,108.660004,107.669998,108.510002,97.240372,94300
2017-02-09,108.510002,108.639999,107.500000,107.769997,96.577240,104100
2017-02-10,107.660004,108.570000,107.570000,108.489998,97.222466,76900
2017-02-13,108.500000,108.959999,108.269997,108.930000,97.616760,566800
2017-02-14,108.769997,108.769997,107.610001,108.169998,96.935684,354300
2017-02-15,107.459999,107.919998,107.070000,107.919998,96.711662,124500
2017-02-16,107.910004,108.959999,107.779999,108.959999,97.643661,104100
2017-02-17,109.029999,109.199997,108.330002,108.980003,97.661568,93100
2017-02-21,108.800003,110.290001,108.540001,110.120003,98.683167,156500
2017-02-22,110.040001,110.699997,109.720001,110.529999,99.050583,112200
2017-02-23,110.820000,111.970001,110.660004,111.669998,100.072189,116000
2017-02-24,111.889999,113.190002,111.889999,113.169998,101.416389,184800
2017-02-27,113.000000,113.000000,112.480003,112.610001,100.914574,86700
2017-02-28,112.480003,113.830002,112.480003,113.620003,101.819672,353600
2017-03-01,112.680000,113.589996,111.889999,112.709999,101.004173,346700
2017-03-02,112.500000,114.190002,112.290001,113.489998,101.703163,99500
2017-03-03,113.519997,113.620003,112.239998,113.139999,101.389519,127800
2017-03-06,113.050003,113.120003,112.500000,112.860001,101.138603,85100
2017-03-07,112.800003,113.120003,112.519997,112.779999,101.066895,78400
2017-03-08,111.949997,112.000000,110.980003,111.120003,99.579315,154900
2017-03-09,111.099998,111.510002,110.739998,110.849998,99.337357,97600
2017-03-10,111.430000,111.820000,111.050003,111.739998,100.134903,75400
2017-03-13,111.739998,112.129997,111.620003,112.089996,100.448570,116900
2017-03-14,111.989998,112.199997,111.589996,111.849998,100.233482,88000
2017-03-15,112.239998,114.330002,112.239998,113.820000,101.998894,102300
2017-03-16,113.589996,113.690002,112.419998,112.660004,100.959366,83500
2017-03-17,112.919998,113.940002,112.889999,113.370003,101.595627,125100
2017-03-20,113.540001,113.820000,112.260002,112.540001,100.851830,91900
2017-03-21,112.559998,114.349998,112.500000,113.949997,102.115387,113700
2017-03-22,114.239998,115.000000,114.019997,114.379997,102.500725,160500
2017-03-23,114.389999,115.160004,113.879997,114.180000,102.321518,84300
2017-03-24,113.230003,114.050003,113.120003,113.750000,102.775986,117800
2017-03-27,113.980003,114.120003,112.820000,113.260002,102.333260,113000
2017-03-28,113.300003,113.440002,112.790001,113.370003,102.432640,73500
2017-03-29,113.449997,113.449997,112.500000,112.980003,102.080276,110700
2017-03-30,112.980003,113.000000,111.870003,112.269997,101.438766,109400
2017-03-31,112.250000,113.169998,112.250000,112.629997,101.764023,73800
2017-04-03,112.730003,112.730003,111.779999,112.559998,101.700783,472000
2017-04-04,112.480003,113.349998,112.250000,112.919998,102.026047,133400
2017-04-05,112.870003,113.650002,112.680000,113.570000,102.613350,66100
2017-04-06,113.470001,113.529999,112.900002,113.440002,102.495880,84600
2017-04-07,113.750000,113.800003,112.849998,112.889999,101.998940,104300
2017-04-10,112.919998,113.129997,112.370003,113.050003,102.143509,67300
2017-04-11,113.029999,113.220001,112.349998,113.070000,102.161591,58000
2017-04-12,112.940002,113.879997,112.639999,113.849998,102.866341,67000
2017-04-13,113.980003,113.980003,112.940002,113.370003,102.432640,1127700
2017-04-17,113.529999,113.989998,113.400002,113.980003,102.983788,138200
2017-04-18,113.889999,114.339996,113.720001,114.160004,103.146416,375600
2017-04-19,114.029999,114.029999,113.029999,113.349998,102.414566,180200
2017-04-20,113.209999,113.209999,112.120003,112.870003,101.980888,109200
2017-04-21,112.949997,113.879997,112.949997,113.440002,102.495880,72200
2017-04-24,113.449997,114.169998,112.949997,113.989998,102.992828,469900
2017-04-25,113.820000,114.089996,113.480003,113.949997,102.956680,905200
2017-04-26,113.889999,114.510002,113.559998,113.690002,102.721756,66000
2017-04-27,113.750000,114.610001,113.699997,113.970001,102.974754,73500
2017-04-28,113.919998,114.099998,113.120003,113.379997,102.441681,74300
2017-05-01,113.620003,113.620003,112.559998,112.820000,101.935699,111800
2017-05-02,112.830002,113.209999,112.470001,112.910004,102.017021,149100
2017-05-03,112.900002,112.900002,112.370003,112.459999,101.610428,78800
2017-05-04,112.279999,112.889999,112.050003,112.790001,101.908592,154800
2017-05-05,112.910004,113.790001,112.910004,113.480003,102.532028,91600
2017-05-08,113.449997,113.599998,112.849998,113.389999,102.450706,56300
2017-05-09,113.250000,113.279999,112.260002,112.400002,101.556221,112600
2017-05-10,112.550003,112.849998,112.099998,112.720001,101.845345,65700
2017-05-11,112.459999,112.910004,112.080002,112.879997,101.989914,70400
2017-05-12,113.190002,113.650002,113.000000,113.410004,102.468788,63400
2017-05-15,113.500000,114.120003,113.379997,113.910004,102.920555,81600
2017-05-16,113.839996,114.000000,112.949997,112.949997,102.053154,64400
2017-05-17,113.050003,113.779999,112.739998,113.320000,102.387459,86200
2017-05-18,113.379997,114.099998,112.709999,113.639999,102.676605,89100
2017-05-19,113.660004,114.129997,113.000000,114.070000,103.065117,120200
2017-05-22,114.040001,115.230003,114.000000,115.110001,104.004784,53500
2017-05-23,115.199997,116.059998,115.199997,115.430000,104.293892,66400
2017-05-24,115.510002,116.260002,115.510002,116.180000,104.971542,68800
2017-05-25,116.269997,117.260002,116.110001,117.160004,105.857002,80200
2017-05-26,117.160004,117.250000,116.860001,117.070000,105.775681,71500
2017-05-30,117.080002,117.610001,116.849998,117.349998,106.028664,79500
2017-05-31,117.610001,118.269997,117.599998,117.919998,106.543671,174900
2017-06-01,117.849998,118.849998,117.589996,118.830002,107.365883,185700
2017-06-02,119.470001,119.470001,118.660004,119.080002,107.591766,123200
2017-06-05,118.889999,119.080002,118.400002,118.480003,107.049660,138400
2017-06-06,118.629997,118.639999,118.199997,118.250000,106.841835,65400
2017-06-07,118.290001,118.870003,118.139999,118.599998,107.158081,53900
2017-06-08,118.510002,118.510002,117.040001,117.820000,106.453331,159500
2017-06-09,117.599998,117.889999,117.010002,117.879997,106.507530,81700
2017-06-12,117.900002,118.430000,117.040001,117.669998,106.317787,105300
2017-06-13,117.529999,118.000000,117.269997,117.879997,106.507530,152600
2017-06-14,118.510002,119.099998,118.190002,118.540001,107.103867,56600
2017-06-15,118.269997,119.230003,118.199997,119.220001,107.718262,77900
2017-06-16,119.300003,119.900002,119.260002,119.779999,108.224243,151100
2017-06-19,119.800003,119.879997,118.919998,119.300003,107.790543,200300
2017-06-20,119.290001,119.430000,119.099998,119.290001,107.781487,78500
2017-06-21,119.239998,119.239998,118.050003,118.529999,107.094818,55100
2017-06-22,118.440002,118.790001,117.980003,118.029999,106.643066,54700
2017-06-23,117.930000,118.510002,117.489998,117.639999,106.290695,89600
2017-06-26,117.800003,119.070000,117.620003,118.500000,107.067734,54700
2017-06-27,118.089996,118.279999,116.910004,117.190002,105.884117,155900
2017-06-28,116.589996,116.750000,115.260002,115.300003,104.961037,103700
2017-06-29,114.690002,114.779999,113.970001,114.410004,104.150826,94200
2017-06-30,114.559998,115.019997,114.250000,114.260002,104.014282,160500
2017-07-03,114.519997,114.669998,113.650002,113.690002,103.495392,324200
2017-07-05,113.860001,113.989998,112.879997,113.279999,103.122162,234400
2017-07-06,112.980003,113.199997,112.750000,113.029999,102.894577,108200
2017-07-07,113.029999,113.699997,113.029999,113.309998,103.149467,105800
2017-07-10,113.480003,113.720001,113.010002,113.029999,102.894577,201600
2017-07-11,113.169998,113.250000,112.480003,112.940002,102.812645,99700
2017-07-12,113.959999,114.290001,113.790001,113.959999,103.741188,110200
2017-07-13,114.029999,114.220001,113.470001,113.489998,103.313324,83500
2017-07-14,114.180000,114.550003,113.980003,114.050003,103.823105,63400
2017-07-17,114.050003,114.559998,113.910004,114.519997,104.250961,56200
2017-07-18,114.699997,114.959999,114.550003,114.830002,104.533173,69500
2017-07-19,115.010002,115.449997,114.860001,115.370003,105.024757,47700
2017-07-20,115.750000,116.400002,115.599998,116.309998,105.880470,74500
2017-07-21,116.199997,117.250000,116.059998,117.239998,106.727066,52000
2017-07-24,117.180000,117.180000,116.019997,116.250000,105.825844,65800
2017-07-25,116.160004,116.269997,115.639999,115.779999,105.397987,61800
2017-07-26,115.809998,116.720001,115.750000,116.660004,106.199081,47500
2017-07-27,116.540001,116.989998,116.300003,116.989998,106.499496,56200
2017-07-28,116.790001,117.099998,116.370003,116.809998,106.335632,53700
2017-07-31,116.889999,117.489998,116.580002,117.290001,106.772583,146700
2017-08-01,117.330002,118.040001,117.330002,117.879997,107.309669,144500
2017-08-02,117.639999,118.239998,117.019997,118.209999,107.610092,149600
2017-08-03,118.309998,118.620003,117.820000,118.620003,107.983330,72600
2017-08-04,118.169998,118.440002,117.669998,118.300003,107.692024,60700
2017-08-07,118.400002,118.629997,118.220001,118.629997,107.992424,61900
2017-08-08,118.559998,119.139999,118.559998,119.089996,108.411171,70400
2017-08-09,119.279999,119.279999,118.410004,118.480003,107.855881,64300
2017-08-10,118.410004,119.000000,118.029999,118.779999,108.128975,65500
2017-08-11,118.699997,118.699997,117.660004,118.089996,107.500847,77100
2017-08-14,118.180000,118.889999,118.180000,118.860001,108.201805,57200
2017-08-15,118.330002,119.400002,118.320000,119.349998,108.647865,71900
2017-08-16,119.370003,119.870003,119.230003,119.860001,109.112144,49900
2017-08-17,119.730003,119.910004,118.849998,118.930000,108.265518,111800
2017-08-18,118.949997,120.089996,118.639999,119.639999,108.911850,67100
2017-08-21,119.739998,120.230003,119.489998,120.040001,109.275986,261000
2017-08-22,120.050003,120.449997,119.779999,120.379997,109.585495,76900
2017-08-23,120.419998,120.849998,120.000000,120.760002,109.931435,84700
2017-08-24,120.750000,121.010002,120.480003,120.760002,109.931435,70200
2017-08-25,121.250000,121.500000,120.750000,121.110001,110.250053,95700
2017-08-28,121.150002,121.470001,120.790001,121.250000,110.377487,77100
2017-08-29,121.449997,121.580002,121.050003,121.110001,110.250053,60100
2017-08-30,121.040001,121.400002,120.519997,120.589996,109.776672,44400
2017-08-31,120.800003,121.010002,120.690002,120.690002,109.867714,49800
2017-09-01,120.790001,121.169998,120.160004,120.470001,109.667435,679500
2017-09-05,120.660004,120.800003,120.160004,120.720001,109.895012,102300
2017-09-06,120.889999,120.949997,120.040001,120.180000,109.403450,44400
2017-09-07,120.419998,121.120003,120.199997,121.080002,110.222725,108700
2017-09-08,120.940002,121.720001,120.629997,121.580002,110.677902,208000
2017-09-11,121.470001,122.769997,121.470001,122.709999,111.706581,62500
2017-09-12,122.580002,122.580002,120.080002,120.669998,109.849495,126000
2017-09-13,120.629997,120.629997,119.970001,119.989998,109.230484,83800
2017-09-14,120.000000,121.110001,119.639999,121.110001,110.250053,101300
2017-09-15,121.099998,121.540001,120.699997,121.239998,110.368378,57800
2017-09-18,121.199997,121.300003,119.389999,120.150002,109.376137,115200
2017-09-19,120.279999,120.290001,119.720001,119.839996,109.093918,528700
2017-09-20,120.050003,120.139999,118.550003,118.940002,108.274643,112100
2017-09-21,119.040001,119.669998,118.820000,118.889999,108.229095,70900
2017-09-22,119.120003,119.120003,118.050003,118.050003,107.464439,70500
2017-09-25,118.250000,119.169998,118.010002,119.110001,108.429390,102700
2017-09-26,118.949997,119.379997,118.639999,118.900002,108.238213,174100
2017-09-27,117.510002,117.709999,115.989998,116.599998,107.011169,169700
2017-09-28,116.410004,117.150002,115.430000,116.970001,107.350746,88500
2017-09-29,117.029999,117.169998,116.480003,116.779999,107.176369,117600
2017-10-02,117.150002,117.519997,116.639999,117.160004,107.525131,368300
